player,nation_x,pos_x,squad_x,born_x,mp,starts,min,gls_x,ast_x,pk_x,pkatt,crdy,crdr,gls_per_90,ast_per_90,g_plus_a_per_90,g_minus_pk_per_90,year,league_x,nation_y,pos_y,squad_y,born_y,90s_x,tkl,tklw,def_3rd,mid_3rd,att_3rd,tkl_vs_dribbles,att_vs_dribbles,tkl_perc_vs_dribbles,past_vs_dribbles,press,succ,percent,def_3rd_pressures,mid_3rd_pressures,att_3rd_pressures,blocks,sh_blocks,shsv_blocks,pass_blocks,int,tkl_and_int,clr,err,league_y,nation_x,pos_x,squad_x,born_x,90s_y,cmp_total,att_total,cmp_perc_total,tot_dist_total,prg_dist_total,cmp_short,att_short,cmp_perc_short,cmp_medium,att_medium,cmp_perc_medium,cmp_long,att_long,cmp_perc_long,ast_y,ppa,crs_pa,prog,league ,nation_y,pos_y,squad_y,born_y,90s,gls_y,sh,sot,sot_perc,sh_per_90,sot_per_90,g_per_Sh,g_per_sot,dist,fk,pk_y,pk_att,league
Trent Alexander-Arnold,eng ENG,DF,Liverpool,1998,29,27,2462,1,12.0,0.0,0.0,3,0,0.04,0.44,0.48,0.04,2018,English,eng ENG,DF,Liverpool,1998.0,27.4,57.0,28.0,29.0,21.0,7.0,25.0,73.0,34.2,48.0,368.0,120.0,32.6,177.0,126.0,65.0,35.0,3.0,1.0,32.0,33.0,90.0,65.0,1.0,English,eng ENG,DF,Liverpool,1998,27.4,1644.0,2213.0,74.3,34938.0,13658.0,575.0,661.0,87.0,763.0,936.0,81.5,293.0,560.0,52.3,12.0,59.0,25.0,197.0,English,eng ENG,DF,Liverpool,1998.0,27.4,1.0,29.0,9.0,31.0,1.06,0.33,0.03,0.11,24.6,9.0,0.0,0.0,English
Vicente Iborra,es ESP,MF,Leicester City,1988,8,3,229,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2018,English,es ESP,MF,Leicester City,1988.0,2.5,5.0,4.0,2.0,3.0,0.0,0.0,4.0,0.0,4.0,33.0,6.0,18.2,15.0,14.0,4.0,3.0,0.0,0.0,3.0,5.0,10.0,4.0,0.0,English,es ESP,"MF,FW",Villarreal,1988,18.5,632.0,787.0,80.3,11252.0,2576.0,285.0,347.0,82.1,264.0,316.0,83.5,72.0,96.0,75.0,1.0,7.0,0.0,48.0,Spanish,es ESP,MF,Leicester City,1988.0,2.5,0.0,2.0,1.0,50.0,0.79,0.39,0.0,0.0,9.5,0.0,0.0,0.0,English
Vicente Iborra,es ESP,MF,Leicester City,1988,8,3,229,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2018,English,es ESP,MF,Leicester City,1988.0,2.5,5.0,4.0,2.0,3.0,0.0,0.0,4.0,0.0,4.0,33.0,6.0,18.2,15.0,14.0,4.0,3.0,0.0,0.0,3.0,5.0,10.0,4.0,0.0,English,es ESP,"MF,FW",Villarreal,1988,18.5,632.0,787.0,80.3,11252.0,2576.0,285.0,347.0,82.1,264.0,316.0,83.5,72.0,96.0,75.0,1.0,7.0,0.0,48.0,Spanish,es ESP,"MF,FW",Villarreal,1988.0,18.5,3.0,15.0,5.0,33.3,0.81,0.27,0.2,0.6,12.1,0.0,0.0,0.0,Spanish
Vicente Iborra,es ESP,MF,Leicester City,1988,8,3,229,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2018,English,es ESP,MF,Leicester City,1988.0,2.5,5.0,4.0,2.0,3.0,0.0,0.0,4.0,0.0,4.0,33.0,6.0,18.2,15.0,14.0,4.0,3.0,0.0,0.0,3.0,5.0,10.0,4.0,0.0,English,es ESP,MF,Leicester City,1988,2.5,124.0,144.0,86.1,2730.0,624.0,43.0,48.0,89.6,48.0,55.0,87.3,30.0,34.0,88.2,0.0,1.0,0.0,10.0,English,es ESP,MF,Leicester City,1988.0,2.5,0.0,2.0,1.0,50.0,0.79,0.39,0.0,0.0,9.5,0.0,0.0,0.0,English
Vicente Iborra,es ESP,MF,Leicester City,1988,8,3,229,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2018,English,es ESP,MF,Leicester City,1988.0,2.5,5.0,4.0,2.0,3.0,0.0,0.0,4.0,0.0,4.0,33.0,6.0,18.2,15.0,14.0,4.0,3.0,0.0,0.0,3.0,5.0,10.0,4.0,0.0,English,es ESP,MF,Leicester City,1988,2.5,124.0,144.0,86.1,2730.0,624.0,43.0,48.0,89.6,48.0,55.0,87.3,30.0,34.0,88.2,0.0,1.0,0.0,10.0,English,es ESP,"MF,FW",Villarreal,1988.0,18.5,3.0,15.0,5.0,33.3,0.81,0.27,0.2,0.6,12.1,0.0,0.0,0.0,Spanish
Vicente Iborra,es ESP,MF,Leicester City,1988,8,3,229,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2018,English,es ESP,"MF,FW",Villarreal,1988.0,18.5,34.0,26.0,24.0,7.0,3.0,8.0,30.0,26.7,22.0,326.0,81.0,24.8,85.0,196.0,45.0,25.0,9.0,1.0,16.0,19.0,53.0,45.0,1.0,Spanish,es ESP,"MF,FW",Villarreal,1988,18.5,632.0,787.0,80.3,11252.0,2576.0,285.0,347.0,82.1,264.0,316.0,83.5,72.0,96.0,75.0,1.0,7.0,0.0,48.0,Spanish,es ESP,MF,Leicester City,1988.0,2.5,0.0,2.0,1.0,50.0,0.79,0.39,0.0,0.0,9.5,0.0,0.0,0.0,English
Vicente Iborra,es ESP,MF,Leicester City,1988,8,3,229,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2018,English,es ESP,"MF,FW",Villarreal,1988.0,18.5,34.0,26.0,24.0,7.0,3.0,8.0,30.0,26.7,22.0,326.0,81.0,24.8,85.0,196.0,45.0,25.0,9.0,1.0,16.0,19.0,53.0,45.0,1.0,Spanish,es ESP,"MF,FW",Villarreal,1988,18.5,632.0,787.0,80.3,11252.0,2576.0,285.0,347.0,82.1,264.0,316.0,83.5,72.0,96.0,75.0,1.0,7.0,0.0,48.0,Spanish,es ESP,"MF,FW",Villarreal,1988.0,18.5,3.0,15.0,5.0,33.3,0.81,0.27,0.2,0.6,12.1,0.0,0.0,0.0,Spanish
Vicente Iborra,es ESP,MF,Leicester City,1988,8,3,229,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2018,English,es ESP,"MF,FW",Villarreal,1988.0,18.5,34.0,26.0,24.0,7.0,3.0,8.0,30.0,26.7,22.0,326.0,81.0,24.8,85.0,196.0,45.0,25.0,9.0,1.0,16.0,19.0,53.0,45.0,1.0,Spanish,es ESP,MF,Leicester City,1988,2.5,124.0,144.0,86.1,2730.0,624.0,43.0,48.0,89.6,48.0,55.0,87.3,30.0,34.0,88.2,0.0,1.0,0.0,10.0,English,es ESP,MF,Leicester City,1988.0,2.5,0.0,2.0,1.0,50.0,0.79,0.39,0.0,0.0,9.5,0.0,0.0,0.0,English
Vicente Iborra,es ESP,MF,Leicester City,1988,8,3,229,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2018,English,es ESP,"MF,FW",Villarreal,1988.0,18.5,34.0,26.0,24.0,7.0,3.0,8.0,30.0,26.7,22.0,326.0,81.0,24.8,85.0,196.0,45.0,25.0,9.0,1.0,16.0,19.0,53.0,45.0,1.0,Spanish,es ESP,MF,Leicester City,1988,2.5,124.0,144.0,86.1,2730.0,624.0,43.0,48.0,89.6,48.0,55.0,87.3,30.0,34.0,88.2,0.0,1.0,0.0,10.0,English,es ESP,"MF,FW",Villarreal,1988.0,18.5,3.0,15.0,5.0,33.3,0.81,0.27,0.2,0.6,12.1,0.0,0.0,0.0,Spanish
Victor Wanyama,ke KEN,MF,Tottenham,1991,13,4,516,1,0.0,0.0,0.0,2,0,0.17,0.0,0.17,0.17,2018,English,ke KEN,MF,Tottenham,1991.0,5.7,21.0,14.0,12.0,8.0,1.0,9.0,16.0,56.3,7.0,107.0,31.0,29.0,35.0,64.0,8.0,13.0,3.0,0.0,10.0,8.0,29.0,11.0,0.0,English,ke KEN,MF,Tottenham,1991,5.7,259.0,314.0,82.5,4587.0,906.0,112.0,125.0,89.6,123.0,144.0,85.4,22.0,32.0,68.8,0.0,0.0,0.0,16.0,English,ke KEN,MF,Tottenham,1991.0,5.7,1.0,7.0,2.0,28.6,1.22,0.35,0.14,0.5,18.7,0.0,0.0,0.0,English
Vincent Kompany,be BEL,DF,Manchester City,1986,17,13,1224,1,0.0,0.0,0.0,6,0,0.07,0.0,0.07,0.07,2018,English,be BEL,DF,Manchester City,1986.0,13.6,13.0,9.0,8.0,4.0,1.0,5.0,7.0,71.4,2.0,54.0,22.0,40.7,28.0,21.0,5.0,14.0,9.0,0.0,5.0,9.0,22.0,61.0,0.0,English,be BEL,DF,Manchester City,1986,13.6,1127.0,1212.0,93.0,24149.0,7772.0,318.0,340.0,93.5,598.0,628.0,95.2,207.0,236.0,87.7,0.0,1.0,0.0,68.0,English,be BEL,DF,Manchester City,1986.0,13.6,1.0,3.0,1.0,33.3,0.22,0.07,0.33,1.0,23.0,0.0,0.0,0.0,English
Virgil van Dijk,nl NED,DF,Liverpool,1991,38,38,3384,4,2.0,0.0,0.0,1,0,0.11,0.05,0.16,0.11,2018,English,nl NED,DF,Liverpool,1991.0,37.6,35.0,25.0,27.0,8.0,0.0,13.0,14.0,92.9,1.0,165.0,55.0,33.3,98.0,60.0,7.0,43.0,20.0,0.0,23.0,31.0,66.0,227.0,0.0,English,nl NED,DF,Liverpool,1991,37.6,2709.0,2996.0,90.4,61696.0,17542.0,683.0,735.0,92.9,1451.0,1536.0,94.5,569.0,703.0,80.9,2.0,5.0,0.0,151.0,English,nl NED,DF,Liverpool,1991.0,37.6,4.0,32.0,8.0,25.0,0.85,0.21,0.13,0.5,12.1,1.0,0.0,0.0,English
Wes Morgan,jm JAM,DF,Leicester City,1984,22,21,1925,3,0.0,0.0,0.0,3,2,0.14,0.0,0.14,0.14,2018,English,jm JAM,DF,Leicester City,1984.0,21.4,29.0,16.0,15.0,13.0,1.0,7.0,9.0,77.8,2.0,131.0,45.0,34.4,92.0,34.0,5.0,41.0,12.0,0.0,29.0,21.0,50.0,110.0,3.0,English,jm JAM,DF,Leicester City,1984,21.4,739.0,896.0,82.5,15028.0,4386.0,226.0,253.0,89.3,379.0,451.0,84.0,125.0,177.0,70.6,0.0,0.0,0.0,32.0,English,jm JAM,DF,Leicester City,1984.0,21.4,3.0,14.0,5.0,35.7,0.65,0.23,0.21,0.6,7.7,0.0,0.0,0.0,English
Wesley Hoedt,nl NED,DF,Southampton,1994,13,13,1170,0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,2018,English,nl NED,DF,Southampton,1994.0,13.0,26.0,11.0,22.0,4.0,0.0,11.0,23.0,47.8,12.0,76.0,26.0,34.2,60.0,15.0,1.0,23.0,12.0,0.0,11.0,15.0,41.0,62.0,0.0,English,nl NED,DF,Celta Vigo,1994,9.9,420.0,495.0,84.8,9958.0,3139.0,96.0,110.0,87.3,223.0,240.0,92.9,96.0,136.0,70.6,0.0,0.0,0.0,19.0,Spanish,nl NED,DF,Southampton,1994.0,13.0,0.0,6.0,1.0,16.7,0.46,0.08,0.0,0.0,15.4,0.0,0.0,0.0,English
Wesley Hoedt,nl NED,DF,Southampton,1994,13,13,1170,0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,2018,English,nl NED,DF,Southampton,1994.0,13.0,26.0,11.0,22.0,4.0,0.0,11.0,23.0,47.8,12.0,76.0,26.0,34.2,60.0,15.0,1.0,23.0,12.0,0.0,11.0,15.0,41.0,62.0,0.0,English,nl NED,DF,Celta Vigo,1994,9.9,420.0,495.0,84.8,9958.0,3139.0,96.0,110.0,87.3,223.0,240.0,92.9,96.0,136.0,70.6,0.0,0.0,0.0,19.0,Spanish,nl NED,DF,Celta Vigo,1994.0,9.9,0.0,4.0,1.0,25.0,0.4,0.1,0.0,0.0,16.4,0.0,0.0,0.0,Spanish
Wesley Hoedt,nl NED,DF,Southampton,1994,13,13,1170,0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,2018,English,nl NED,DF,Southampton,1994.0,13.0,26.0,11.0,22.0,4.0,0.0,11.0,23.0,47.8,12.0,76.0,26.0,34.2,60.0,15.0,1.0,23.0,12.0,0.0,11.0,15.0,41.0,62.0,0.0,English,nl NED,DF,Southampton,1994,13.0,495.0,642.0,77.1,11771.0,4001.0,124.0,153.0,81.0,248.0,284.0,87.3,122.0,202.0,60.4,0.0,1.0,0.0,35.0,English,nl NED,DF,Southampton,1994.0,13.0,0.0,6.0,1.0,16.7,0.46,0.08,0.0,0.0,15.4,0.0,0.0,0.0,English
Wesley Hoedt,nl NED,DF,Southampton,1994,13,13,1170,0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,2018,English,nl NED,DF,Southampton,1994.0,13.0,26.0,11.0,22.0,4.0,0.0,11.0,23.0,47.8,12.0,76.0,26.0,34.2,60.0,15.0,1.0,23.0,12.0,0.0,11.0,15.0,41.0,62.0,0.0,English,nl NED,DF,Southampton,1994,13.0,495.0,642.0,77.1,11771.0,4001.0,124.0,153.0,81.0,248.0,284.0,87.3,122.0,202.0,60.4,0.0,1.0,0.0,35.0,English,nl NED,DF,Celta Vigo,1994.0,9.9,0.0,4.0,1.0,25.0,0.4,0.1,0.0,0.0,16.4,0.0,0.0,0.0,Spanish
Wesley Hoedt,nl NED,DF,Southampton,1994,13,13,1170,0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,2018,English,nl NED,DF,Celta Vigo,1994.0,9.9,13.0,6.0,9.0,4.0,0.0,9.0,19.0,47.4,10.0,84.0,20.0,23.8,68.0,15.0,1.0,24.0,10.0,0.0,14.0,9.0,22.0,63.0,0.0,Spanish,nl NED,DF,Celta Vigo,1994,9.9,420.0,495.0,84.8,9958.0,3139.0,96.0,110.0,87.3,223.0,240.0,92.9,96.0,136.0,70.6,0.0,0.0,0.0,19.0,Spanish,nl NED,DF,Southampton,1994.0,13.0,0.0,6.0,1.0,16.7,0.46,0.08,0.0,0.0,15.4,0.0,0.0,0.0,English
Wesley Hoedt,nl NED,DF,Southampton,1994,13,13,1170,0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,2018,English,nl NED,DF,Celta Vigo,1994.0,9.9,13.0,6.0,9.0,4.0,0.0,9.0,19.0,47.4,10.0,84.0,20.0,23.8,68.0,15.0,1.0,24.0,10.0,0.0,14.0,9.0,22.0,63.0,0.0,Spanish,nl NED,DF,Celta Vigo,1994,9.9,420.0,495.0,84.8,9958.0,3139.0,96.0,110.0,87.3,223.0,240.0,92.9,96.0,136.0,70.6,0.0,0.0,0.0,19.0,Spanish,nl NED,DF,Celta Vigo,1994.0,9.9,0.0,4.0,1.0,25.0,0.4,0.1,0.0,0.0,16.4,0.0,0.0,0.0,Spanish
Wesley Hoedt,nl NED,DF,Southampton,1994,13,13,1170,0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,2018,English,nl NED,DF,Celta Vigo,1994.0,9.9,13.0,6.0,9.0,4.0,0.0,9.0,19.0,47.4,10.0,84.0,20.0,23.8,68.0,15.0,1.0,24.0,10.0,0.0,14.0,9.0,22.0,63.0,0.0,Spanish,nl NED,DF,Southampton,1994,13.0,495.0,642.0,77.1,11771.0,4001.0,124.0,153.0,81.0,248.0,284.0,87.3,122.0,202.0,60.4,0.0,1.0,0.0,35.0,English,nl NED,DF,Southampton,1994.0,13.0,0.0,6.0,1.0,16.7,0.46,0.08,0.0,0.0,15.4,0.0,0.0,0.0,English
Wesley Hoedt,nl NED,DF,Southampton,1994,13,13,1170,0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,2018,English,nl NED,DF,Celta Vigo,1994.0,9.9,13.0,6.0,9.0,4.0,0.0,9.0,19.0,47.4,10.0,84.0,20.0,23.8,68.0,15.0,1.0,24.0,10.0,0.0,14.0,9.0,22.0,63.0,0.0,Spanish,nl NED,DF,Southampton,1994,13.0,495.0,642.0,77.1,11771.0,4001.0,124.0,153.0,81.0,248.0,284.0,87.3,122.0,202.0,60.4,0.0,1.0,0.0,35.0,English,nl NED,DF,Celta Vigo,1994.0,9.9,0.0,4.0,1.0,25.0,0.4,0.1,0.0,0.0,16.4,0.0,0.0,0.0,Spanish
Wilfred Ndidi,ng NGA,MF,Leicester City,1996,38,37,3296,2,0.0,0.0,0.0,8,0,0.05,0.0,0.05,0.05,2018,English,ng NGA,MF,Leicester City,1996.0,36.6,160.0,109.0,82.0,63.0,15.0,27.0,83.0,32.5,56.0,924.0,294.0,31.8,409.0,446.0,69.0,81.0,8.0,0.0,73.0,55.0,215.0,92.0,0.0,English,ng NGA,MF,Leicester City,1996,36.6,1634.0,2035.0,80.3,29968.0,7215.0,729.0,862.0,84.6,673.0,802.0,83.9,212.0,304.0,69.7,0.0,11.0,0.0,153.0,English,ng NGA,MF,Leicester City,1996.0,36.6,2.0,56.0,9.0,16.1,1.53,0.25,0.04,0.22,19.2,0.0,0.0,0.0,English
Willian,br BRA,FW,Chelsea,1988,32,26,2097,3,6.0,0.0,0.0,2,0,0.13,0.26,0.39,0.13,2018,English,br BRA,FW,Chelsea,1988.0,23.3,37.0,25.0,12.0,15.0,10.0,7.0,30.0,23.3,23.0,517.0,145.0,28.0,99.0,254.0,164.0,21.0,1.0,0.0,20.0,12.0,49.0,7.0,0.0,English,br BRA,FW,Chelsea,1988,23.3,1100.0,1414.0,77.8,19101.0,5127.0,543.0,623.0,87.2,417.0,491.0,84.9,126.0,239.0,52.7,6.0,52.0,13.0,123.0,English,br BRA,FW,Chelsea,1988.0,23.3,3.0,62.0,22.0,35.5,2.66,0.94,0.05,0.14,19.3,8.0,0.0,0.0,English
Willy Boly,fr FRA,DF,Wolves,1991,36,36,3167,4,0.0,0.0,0.0,2,1,0.11,0.0,0.11,0.11,2018,English,fr FRA,DF,Wolves,1991.0,35.2,80.0,45.0,47.0,32.0,1.0,20.0,52.0,38.5,32.0,316.0,117.0,37.0,204.0,108.0,4.0,76.0,33.0,0.0,43.0,43.0,123.0,202.0,2.0,English,fr FRA,DF,Wolves,1991,35.2,1392.0,1695.0,82.1,27415.0,11135.0,525.0,580.0,90.5,676.0,765.0,88.4,183.0,324.0,56.5,0.0,7.0,0.0,124.0,English,fr FRA,DF,Wolves,1991.0,35.2,4.0,22.0,6.0,27.3,0.63,0.17,0.18,0.67,10.2,0.0,0.0,0.0,English
Xherdan Shaqiri,ch SUI,"FW,MF",Liverpool,1991,24,11,1064,6,3.0,0.0,0.0,2,0,0.51,0.25,0.76,0.51,2018,English,ch SUI,"FW,MF",Liverpool,1991.0,11.8,9.0,4.0,3.0,4.0,2.0,1.0,16.0,6.3,15.0,213.0,55.0,25.8,44.0,108.0,61.0,11.0,1.0,0.0,10.0,7.0,16.0,5.0,0.0,English,ch SUI,"FW,MF",Liverpool,1991,11.8,545.0,695.0,78.4,9989.0,2667.0,266.0,306.0,86.9,203.0,241.0,84.2,71.0,130.0,54.6,3.0,36.0,7.0,68.0,English,ch SUI,"FW,MF",Liverpool,1991.0,11.8,6.0,26.0,10.0,38.5,2.2,0.85,0.23,0.6,19.1,5.0,0.0,0.0,English
Yan Valery,fr FRA,"DF,MF",Southampton,1999,23,20,1712,2,1.0,0.0,0.0,4,1,0.11,0.05,0.16,0.11,2018,English,fr FRA,"DF,MF",Southampton,1999.0,19.0,50.0,27.0,28.0,14.0,8.0,17.0,33.0,51.5,16.0,474.0,114.0,24.1,243.0,156.0,75.0,51.0,3.0,0.0,48.0,13.0,63.0,48.0,1.0,English,fr FRA,"DF,MF",Southampton,1999,19.0,380.0,621.0,61.2,6565.0,2881.0,187.0,230.0,81.3,152.0,241.0,63.1,36.0,120.0,30.0,1.0,7.0,3.0,39.0,English,fr FRA,"DF,MF",Southampton,1999.0,19.0,2.0,6.0,5.0,83.3,0.32,0.26,0.33,0.4,13.4,0.0,0.0,0.0,English
Yerry Mina,co COL,DF,Everton,1994,13,10,892,1,0.0,0.0,0.0,3,0,0.1,0.0,0.1,0.1,2018,English,co COL,DF,Everton,1994.0,9.9,17.0,12.0,11.0,4.0,2.0,4.0,10.0,40.0,6.0,95.0,32.0,33.7,68.0,22.0,5.0,16.0,6.0,0.0,10.0,8.0,25.0,61.0,0.0,English,co COL,DF,Everton,1994,9.9,413.0,488.0,84.6,9307.0,3264.0,95.0,112.0,84.8,227.0,246.0,92.3,90.0,125.0,72.0,0.0,1.0,0.0,32.0,English,co COL,DF,Everton,1994.0,9.9,1.0,4.0,1.0,25.0,0.4,0.1,0.25,1.0,9.0,0.0,0.0,0.0,English
Youri Tielemans,be BEL,MF,Leicester City,1997,13,13,1086,3,4.0,0.0,0.0,2,0,0.25,0.33,0.58,0.25,2018,English,be BEL,MF,Leicester City,1997.0,12.1,14.0,11.0,5.0,8.0,1.0,1.0,15.0,6.7,14.0,216.0,65.0,30.1,57.0,104.0,55.0,19.0,2.0,0.0,17.0,4.0,18.0,15.0,0.0,English,be BEL,MF,Leicester City,1997,12.1,542.0,645.0,84.0,10283.0,2343.0,220.0,250.0,88.0,235.0,261.0,90.0,76.0,102.0,74.5,4.0,13.0,3.0,63.0,English,be BEL,MF,Leicester City,1997.0,12.1,3.0,30.0,10.0,33.3,2.49,0.83,0.1,0.3,24.5,2.0,0.0,0.0,English
Yves Bissouma,ml MLI,MF,Brighton,1996,28,17,1774,0,0.0,0.0,0.0,5,0,0.0,0.0,0.0,0.0,2018,English,ml MLI,MF,Brighton,1996.0,19.7,61.0,40.0,37.0,21.0,3.0,14.0,37.0,37.8,23.0,578.0,124.0,21.5,266.0,265.0,47.0,39.0,7.0,0.0,32.0,20.0,81.0,31.0,1.0,English,ml MLI,MF,Brighton,1996,19.7,596.0,727.0,82.0,10282.0,2277.0,284.0,323.0,87.9,229.0,273.0,83.9,65.0,100.0,65.0,0.0,7.0,1.0,49.0,English,ml MLI,MF,Brighton,1996.0,19.7,0.0,31.0,3.0,9.7,1.57,0.15,0.0,0.0,24.8,3.0,0.0,0.0,English
Adam Smith,eng ENG,DF,Bournemouth,1991,25,25,2066,1,1.0,0.0,0.0,5,1,0.04,0.04,0.09,0.04,2018,English,eng ENG,DF,Bournemouth,1991.0,23.0,49.0,28.0,24.0,18.0,7.0,12.0,33.0,36.4,21.0,443.0,114.0,25.7,250.0,131.0,62.0,56.0,7.0,0.0,49.0,21.0,70.0,67.0,1.0,English,eng ENG,DF,Bournemouth,1991,23.0,860.0,1072.0,80.2,14416.0,5450.0,432.0,499.0,86.6,351.0,418.0,84.0,69.0,124.0,55.6,1.0,16.0,3.0,84.0,English,eng ENG,DF,Bournemouth,1991.0,23.0,1.0,8.0,1.0,12.5,0.35,0.04,0.13,1.0,21.1,0.0,0.0,0.0,English
Adrian Mariappa,jm JAM,DF,Watford,1986,26,20,1927,0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,2018,English,jm JAM,DF,Watford,1986.0,21.4,40.0,14.0,32.0,8.0,0.0,10.0,28.0,35.7,18.0,167.0,51.0,30.5,119.0,46.0,2.0,28.0,14.0,0.0,14.0,16.0,56.0,134.0,2.0,English,jm JAM,DF,Watford,1986,21.4,736.0,879.0,83.7,15862.0,5860.0,225.0,250.0,90.0,365.0,400.0,91.3,140.0,217.0,64.5,0.0,3.0,1.0,41.0,English,jm JAM,DF,Watford,1986.0,21.4,0.0,5.0,1.0,20.0,0.23,0.05,0.0,0.0,8.0,0.0,0.0,0.0,English
Andre Gray,eng ENG,FW,Watford,1991,29,13,1366,7,2.0,0.0,0.0,2,0,0.46,0.13,0.59,0.46,2018,English,eng ENG,FW,Watford,1991.0,15.2,3.0,3.0,0.0,2.0,1.0,0.0,4.0,0.0,4.0,189.0,42.0,22.2,15.0,94.0,80.0,5.0,0.0,0.0,5.0,3.0,6.0,3.0,0.0,English,eng ENG,FW,Watford,1991,15.2,171.0,255.0,67.1,2354.0,520.0,102.0,139.0,73.4,47.0,67.0,70.1,13.0,24.0,54.2,2.0,2.0,1.0,11.0,English,eng ENG,FW,Watford,1991.0,15.2,7.0,37.0,15.0,40.5,2.44,0.99,0.19,0.47,13.7,0.0,0.0,0.0,English
Andrew Surman,eng ENG,MF,Bournemouth,1986,18,16,1439,0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,2018,English,eng ENG,MF,Bournemouth,1986.0,16.0,13.0,8.0,5.0,6.0,2.0,1.0,12.0,8.3,11.0,338.0,71.0,21.0,126.0,174.0,38.0,29.0,7.0,0.0,22.0,6.0,19.0,31.0,0.0,English,eng ENG,MF,Bournemouth,1986,16.0,725.0,839.0,86.4,13930.0,3962.0,285.0,320.0,89.1,325.0,355.0,91.5,105.0,146.0,71.9,0.0,18.0,1.0,80.0,English,eng ENG,MF,Bournemouth,1986.0,16.0,0.0,9.0,1.0,11.1,0.56,0.06,0.0,0.0,23.3,0.0,0.0,0.0,English
Andros Townsend,eng ENG,"FW,MF",Crystal Palace,1991,38,34,3009,6,4.0,0.0,0.0,1,0,0.18,0.12,0.3,0.18,2018,English,eng ENG,"FW,MF",Crystal Palace,1991.0,33.4,60.0,39.0,29.0,23.0,8.0,24.0,85.0,28.2,61.0,713.0,156.0,21.9,249.0,288.0,176.0,63.0,4.0,0.0,59.0,36.0,96.0,18.0,0.0,English,eng ENG,"FW,MF",Crystal Palace,1991,33.4,895.0,1237.0,72.4,14634.0,3903.0,471.0,553.0,85.2,325.0,417.0,77.9,76.0,190.0,40.0,4.0,44.0,21.0,100.0,English,eng ENG,"FW,MF",Crystal Palace,1991.0,33.4,6.0,62.0,17.0,27.4,1.85,0.51,0.1,0.35,20.8,0.0,0.0,0.0,English
Callum Wilson,eng ENG,FW,Bournemouth,1992,30,29,2528,14,9.0,1.0,2.0,3,0,0.5,0.32,0.82,0.46,2018,English,eng ENG,FW,Bournemouth,1992.0,28.1,11.0,9.0,5.0,3.0,3.0,1.0,12.0,8.3,11.0,613.0,146.0,23.8,48.0,326.0,239.0,12.0,3.0,0.0,9.0,1.0,12.0,14.0,0.0,English,eng ENG,FW,Bournemouth,1992,28.1,319.0,456.0,70.0,4917.0,1214.0,176.0,239.0,73.6,108.0,142.0,76.1,25.0,37.0,67.6,9.0,20.0,3.0,42.0,English,eng ENG,FW,Bournemouth,1992.0,28.1,14.0,63.0,27.0,42.9,2.24,0.96,0.21,0.48,10.7,0.0,1.0,2.0,English
Charlie Daniels,eng ENG,DF,Bournemouth,1986,21,17,1585,1,0.0,0.0,0.0,4,0,0.06,0.0,0.06,0.06,2018,English,eng ENG,DF,Bournemouth,1986.0,17.6,24.0,16.0,17.0,6.0,1.0,8.0,25.0,32.0,17.0,300.0,79.0,26.3,196.0,80.0,24.0,35.0,4.0,0.0,31.0,16.0,40.0,34.0,1.0,English,eng ENG,DF,Bournemouth,1986,17.6,785.0,1019.0,77.0,13981.0,5849.0,360.0,420.0,85.7,335.0,404.0,82.9,82.0,167.0,49.1,0.0,22.0,6.0,77.0,English,eng ENG,DF,Bournemouth,1986.0,17.6,1.0,13.0,3.0,23.1,0.74,0.17,0.08,0.33,19.0,0.0,0.0,0.0,English
